id,ID,food,Caloric Value,Protein,Carbohydrates,Fat,Sugars
1384,261,potato chips,161,2.1,15.9,10.4,0.007
1385,262,tortilla chips,142,2.1,20.3,6.2,0.2
1386,263,sweet potato chips,149,0.8,15.9,9.1,2.5
1387,264,nacho cheese tortilla chips,156,2.2,18.2,8.2,0.8
1388,265,vegetable chips,134,1.5,17.1,6.6,1.1
1389,266,taco flavor tortilla chips,1090,17.9,143.2,54.9,0.0
1390,267,potato chips barbecue,970,15.2,104.5,64.2,14.0
1391,268,pita chips,137,3.5,20.5,4.6,1.4
1392,269,potato chips sour cream and onion,1051,16.0,102.0,67.1,0.0
1393,270,adobo fresco,780,5.8,53.6,60.2,5.8
1394,271,chili pepper sauce red,3,0.1,0.6,0.089,0.4
1395,272,creamy ranch sauce mcdonalds,132,0.3,1.0,14.7,1.0
1396,273,catsup,19,0.2,4.5,0.066,3.7
1397,274,chili pepper sauce green,3,0.1,0.8,0.032,0.4
1398,275,red wine vinegar,3,0.055,0.011,0.0,0.0
1399,276,fish sauce,6,0.9,0.7,0.013,0.7
1400,277,coleslaw dressing reduced fat,56,0.0,6.8,3.4,6.6
1401,278,sour dressing,21,0.4,0.6,2.0,0.6
1402,279,guava sauce cooked,86,0.8,22.6,0.3,14.0
1403,280,pizza sauce,136,5.5,21.8,2.9,9.5
1404,281,sweetn sour sauce mcdonalds,48,0.2,11.0,0.3,10.0
1405,282,nance syrup,4,0.028,0.8,0.002,0.6
1406,283,french dressing reduced fat,37,0.072,4.7,2.2,4.6
1407,284,peppercorn dressing,76,0.2,0.5,8.2,0.3
1408,285,sorghum syrup,61,0.0,15.7,0.0,15.7
1409,286,ranch dressing fat free,17,0.039,3.7,0.3,0.7
1410,287,caesar dressing low calorie,17,0.028,2.8,0.7,2.4
1411,288,sweet sour dressing,2,0.082,0.6,0.0,0.6
1412,289,mayonnaise imitation fat free,13,0.043,2.5,0.4,1.6
1413,290,sofrito,488,26.4,11.2,37.5,0.0
1414,291,turkey gravy instant,27,0.8,3.9,1.0,0.5
1415,292,teriyaki sauce,16,1.1,2.8,0.015,2.5
1416,293,tomato sauce,59,2.9,13.0,0.7,8.7
1417,294,barbecue sauce kraft,28,0.1,6.5,0.053,5.2
1418,295,cranberry sauce sweetened,418,0.6,107.8,0.4,105.0
1419,296,coleslaw dressing,62,0.1,3.8,5.3,3.2
1420,297,onion gravy dry,77,2.2,16.2,0.7,0.0
1421,298,corn syrup light,62,0.0,16.9,0.09,16.9
1422,299,bacon tomato dressing,49,0.3,0.3,5.3,0.3
1423,300,pancake syrup,53,0.0,13.9,0.075,8.4
1424,301,balsamic vinegar,14,0.041,2.7,0.0,2.4
1425,302,ranch dressing reduced fat,29,0.2,3.2,1.9,0.6
1426,303,barbecue sauce mcdonalds,46,0.4,10.3,0.3,9.6
1427,304,vinegar oil dressing,72,0.0,0.4,8.0,0.4
1428,305,poppyseed dressing,66,0.2,4.0,5.5,3.9
1429,306,honey mustard dressing,70,0.1,3.5,6.1,2.4
1430,307,french dressing fat free,21,0.01,5.1,0.024,2.6
1431,308,vinegar,3,0.0,0.089,0.0,0.063
1432,309,spray dressing,13,0.07,1.3,0.9,1.1
1433,310,honey mustard dressing fat free,25,0.2,5.8,0.2,2.7
1434,311,mushroom gravy,119,3.0,13.0,6.4,0.0
1435,312,white sauce,368,9.6,22.9,26.6,11.0
1436,313,marinara pasta sauce,129,3.7,19.9,3.9,14.5
1437,314,tomato sauce with mushrooms,86,3.6,20.7,0.3,14.1
1438,315,pork gravy powder,25,0.6,4.3,0.6,1.7
1439,316,beef gravy,123,8.7,11.2,5.5,0.5
1440,317,green goddess dressing,64,0.3,1.1,6.5,1.0
1441,318,salsa con queso,358,7.9,27.9,23.8,4.9
1442,319,cocktail sauce,19,0.2,4.2,0.2,1.8
1443,320,worcestershire sauce,13,0.0,3.3,0.0,1.7
1444,321,barbecue sauce,29,0.1,6.9,0.1,5.7
1445,322,tomato sauce with onions,103,3.8,24.4,0.5,0.0
1446,323,brown gravy dry,22,0.6,3.6,0.6,0.0
1447,324,blue cheese dressing light,14,0.3,2.1,0.4,0.6
1448,325,spanish tomato sauce,81,3.5,17.7,0.7,0.0
1449,326,oyster sauce,9,0.2,2.0,0.066,0.0
1450,327,cheese sauce,30,1.5,0.8,2.2,0.033
1451,328,hoisin sauce,35,0.5,7.1,0.5,4.4
1452,329,pickle relish,20,0.097,5.3,0.061,4.4
1453,330,tomato sauce with herbs cheese,144,5.2,25.0,4.7,0.0
1454,331,french dressing,73,0.1,2.5,7.2,2.6
1455,332,mayonnaise hellmanns,15,0.0,0.087,1.7,0.2
1456,333,canadian maple syrup,76,0.0,19.1,0.0,17.0
1457,334,maple syrup,52,0.09,13.4,0.047,13.6
1458,335,barbecue sauce bulls eye,27,0.1,6.4,0.1,5.6
1459,336,ranch dressing,65,0.2,0.9,6.7,0.7
1460,337,tomato ketchup mp,15,0.0,0.2,0.0,0.0
1461,338,mayonnaise light,36,0.032,1.4,3.3,0.5
1462,339,mayonnaise dressing,103,0.0,0.066,11.7,0.093
1463,340,malt syrup,67,1.3,15.0,0.0,15.0
1464,341,gravy dry,86,3.3,14.5,2.0,0.0
1465,342,cranberry orange relish,490,0.8,127.1,0.3,0.0
1466,343,caesar dressing,80,0.3,0.5,8.5,0.4
1467,344,italian dressing,35,0.032,1.8,3.1,1.6
1468,345,brown gravy instant,25,0.6,4.0,0.8,0.6
1469,346,roquefort cheese dressing,15,0.8,0.4,1.1,0.4
1470,347,blue cheese dressing,71,0.2,0.7,7.7,0.5
1471,348,duck sauce,80,0.1,19.7,0.063,9.9
1472,349,au jus,38,2.8,5.9,0.5,0.0
1473,350,corn syrup dark,57,0.0,15.5,0.0,15.5
1474,351,buttermilk dressing light,30,0.2,3.2,1.9,0.6
1475,352,cider vinegar,3,0.0,0.1,0.0,0.018
1476,353,tartar sauce,32,0.2,2.0,2.5,0.6
1477,354,pepper hot sauce,1,0.024,0.031,0.018,0.065
1478,355,tomato chili sauce,6,0.2,1.2,0.095,0.6
1479,356,turkey gravy dry,26,0.7,4.6,0.5,0.0
1480,357,salsa sauce,5,0.3,1.2,0.039,0.7
1481,358,steak sauce,16,0.2,3.7,0.004,1.7
1482,359,molasses,58,0.0,14.9,0.068,14.9
1483,360,italian dressing fat free,7,0.1,1.2,0.1,1.2
1484,361,plum sauce,35,0.2,8.1,0.2,0.0
1485,362,chow mein stir fry master foods,26,0.0,0.0,0.2,0.0
1486,363,beef gravy instant,25,0.7,4.1,0.6,1.6
1487,364,horseradish,2,0.003,0.6,0.085,0.4
1488,365,grenadine,54,0.0,13.4,0.0,9.3
1489,366,tabasco sauce,1,0.045,0.006,0.002,0.067
1490,367,sweet sour sauce,26,0.02,6.7,0.084,3.3
1491,368,salsa verde,6,0.2,1.0,0.1,0.5
1492,369,miso,40,2.6,5.1,1.2,1.2
1493,370,sprouted soybean cooked,76,8.0,6.1,4.2,0.4
1494,371,soy flour roasted,375,29.6,28.6,18.6,6.5
1495,372,soy flour low fat,330,40.0,30.7,7.8,9.3
1496,373,green soybean cooked,127,11.1,9.9,5.8,0.0
1497,374,azumaya tofu vitasoy,316,32.8,9.1,16.6,1.6
1498,375,soy proteins isolate,96,22.8,2.1,1.0,0.0
1499,376,tofu yogurt,246,9.2,41.8,4.7,3.2
1500,377,bacon meatless,446,15.4,9.1,42.5,0.0
1501,378,meatless chicken fried,304,27.7,11.1,16.6,0.0
1502,379,soymilk,109,7.1,8.4,4.8,6.1
1503,380,soy vermicelli,463,0.1,115.2,0.1,24.4
1504,381,tofu fried,35,2.4,1.2,2.6,0.4
1505,382,tempeh,320,30.8,15.6,17.9,0.0
1506,383,koyadofu,81,8.9,1.7,5.2,0.0
1507,384,meatless meatloaf,110,11.8,4.5,5.0,0.7
1508,385,soya vanille joghurt alpro,21,0.3,1.0,0.6,0.09
1509,386,soybean curd cheese,340,28.1,15.5,18.2,3.6
1510,387,soy sauce,8,1.3,0.8,0.054,0.097
1511,388,soybean dry roasted,419,36.8,30.4,20.1,0.0
1512,389,soybean oil,120,0.0,0.0,13.6,0.0
1513,390,meatless chicken,376,39.7,6.1,21.4,0.0
1514,391,soybean cooked,296,28.6,17.1,15.4,5.2
1515,392,soymilk nonfat,68,6.0,10.1,0.046,8.9
1516,393,soy flour,23,1.8,1.8,1.1,0.4
1517,394,soybean lecithin oil,104,0.0,0.0,13.6,0.0
1518,395,tofu raw,188,20.0,4.7,11.9,0.0
1519,396,soy chips,109,7.5,15.0,2.1,0.5
1520,397,green soybean raw,376,33.2,28.3,17.4,0.0
1521,398,soy proteins concentrate,93,18.0,7.2,0.1,0.0
1522,399,soybean margarine,34,0.052,0.043,3.8,0.0
1523,400,chocolate soymilk nonfat,107,6.0,20.7,0.046,8.9
1524,401,okara,93,3.9,15.3,2.1,0.0
1525,402,meatless meatballs,284,30.2,11.5,13.0,1.8
1526,403,vanilla soymilk,131,7.9,15.3,4.3,9.7
1527,404,soy meal raw,414,54.8,49.0,2.9,0.0
1528,405,soymilk low fat,104,4.0,17.5,1.5,8.5
1529,406,sprouted soybean raw,85,9.2,6.7,4.7,0.0
1530,407,soybean raw,830,67.9,56.1,37.1,13.6
1531,408,tempeh cooked,55,5.1,2.6,3.2,0.0
1532,409,vanilla soymilk light,83,6.4,9.4,2.1,1.0
1533,410,chocolate soymilk,153,5.5,24.2,3.7,19.1
1534,411,soy oil,120,0.0,0.0,13.6,0.0
1535,412,natto,169,14.2,11.5,8.8,3.9
1536,413,chrysanthemum raw,12,1.7,1.5,0.3,0.0
1537,414,gourd cooked,100,1.2,25.5,0.6,9.2
1538,415,cauliflower raw,3,0.2,0.6,0.081,0.2
1539,416,red cabbage raw,53,2.4,12.5,0.3,6.5
1540,417,broccoli raab raw,9,1.3,1.1,0.2,0.2
1541,418,napa cabbage cooked,13,1.2,2.4,0.2,0.0
1542,419,kelp,2,0.07,0.5,0.067,0.069
1543,420,shallots raw,18,0.6,4.2,0.061,2.0
1544,421,bamboo shoots raw,49,4.7,9.4,0.5,5.4
1545,422,jute cooked,32,3.2,6.3,0.2,0.9
1546,423,red lettuce,4,0.4,0.6,0.08,0.1
1547,424,broccoli cooked,98,6.7,20.1,1.1,3.9
1548,425,romanesco raw,20,1.9,3.9,0.2,1.9
1549,426,eggplant raw,115,4.5,26.9,0.8,16.2
1550,427,leeks raw,54,1.3,12.6,0.3,3.5
1551,428,lemongrass citronella,5,0.038,1.2,0.076,0.0
1552,429,pumpkin cooked,49,1.8,12.0,0.2,5.1
1553,430,celery cooked,7,0.3,1.5,0.098,0.9
1554,431,serrano pepper,2,0.1,0.4,0.075,0.2
1555,432,nopales raw,14,1.1,2.9,0.063,1.0
1556,433,sweet potato leaves cooked,22,1.4,4.7,0.2,3.5
1557,434,eggplant cooked,33,0.8,8.1,0.2,3.2
1558,435,asparagus cooked,3,0.4,0.6,0.074,0.2
1559,436,rutabaga cooked,72,2.2,16.4,0.4,9.5
1560,437,parsnips raw,128,2.0,30.6,0.5,8.2
1561,438,sour pickles,17,0.5,3.5,0.3,1.6
1562,439,turnip greens cooked,29,1.6,6.3,0.3,0.8
1563,440,jerusalem artichokes,110,3.0,26.2,0.047,14.4
1564,441,collard raw,12,1.1,2.0,0.2,0.2
1565,442,chrysanthemum cooked,20,1.6,4.3,0.036,2.0
1566,443,oriental radish dried,314,9.2,73.5,0.8,43.3
1567,444,tomatillos,42,1.3,7.7,1.3,5.2
1568,445,taro shoots raw,9,0.8,2.0,0.069,0.0
1569,446,acorn squash raw,172,3.4,44.9,0.4,0.0
1570,447,leeks dried,10,0.5,2.4,0.026,0.0
1571,448,cabbage raw,70,3.6,16.2,0.3,9.0
1572,449,sweet red peppers cooked,19,0.7,4.5,0.1,3.2
1573,450,sweet red peppers raw,46,1.5,9.0,0.4,6.3
1574,451,cucumber peeled,16,0.8,2.9,0.2,1.8
1575,452,purslane raw,9,0.9,1.5,0.2,0.0
1576,453,peas onions cooked,81,4.6,15.5,0.4,6.8
1577,454,tomato cooked,22,1.2,4.9,0.1,3.1
1578,455,taro shoots cooked,20,1.0,4.5,0.1,0.0
1579,456,scots kale raw,28,1.9,5.6,0.4,0.0
1580,457,artichoke raw,60,4.2,13.5,0.2,1.3
1581,458,navy bean sprouts raw,70,6.4,13.6,0.7,0.0
1582,459,sweet pickles,146,0.9,33.8,0.7,29.2
1583,460,oriental radish cooked,25,1.0,5.0,0.4,2.7
1584,461,sweet potato leaves raw,15,0.9,3.1,0.2,0.0
1585,462,irishmoss,2,0.037,0.6,0.049,0.098
1586,463,drumstick leaves cooked,25,2.2,4.7,0.4,0.4
1587,464,winter squash raw,39,1.1,10.0,0.2,2.6
1588,465,pumpkin raw,30,1.2,7.5,0.1,3.2
1589,466,chicory greens,7,0.5,1.4,0.096,0.2
1590,467,spinach cooked,41,5.3,6.8,0.5,0.8
1591,468,radish pickled,42,1.7,7.8,0.5,3.0
1592,469,sweet onion,106,2.6,25.0,0.3,16.6
1593,470,salsify cooked,92,3.7,20.7,0.2,3.9
1594,471,radish seeds sprouted,16,1.4,1.4,1.0,0.0
1595,472,turnips raw,51,1.6,11.8,0.2,7.0
1596,473,burdock root raw,85,1.8,20.5,0.2,3.4
1597,474,red cabbage cooked,49,2.6,11.8,0.2,5.6
1598,475,jute raw,10,1.3,1.6,0.046,0.0
1599,476,hot chile pepper dried,2,0.054,0.3,0.054,0.2
1600,477,salsify raw,109,4.4,24.7,0.3,0.0
1601,478,crookneck squash raw,24,1.3,4.9,0.3,4.5
1602,479,indian squash cooked,38,0.7,7.6,0.4,4.7
1603,480,poi,269,0.9,65.4,0.3,0.9
1604,481,sesbania flower cooked,22,1.2,5.3,0.007,0.0
1605,482,acorn squash cooked,115,2.3,29.9,0.3,0.0
1606,483,cauliflower cooked,29,2.3,5.1,0.6,2.6
1607,484,crookneck squash cooked,34,1.9,6.8,0.7,4.5
1608,485,laver seaweed,1,0.2,0.1,0.012,0.071
1609,486,mountain yam cooked,119,2.5,29.0,0.1,0.0
1610,487,pumpkin flowers raw,5,0.3,1.1,0.084,0.0
1611,488,mustard greens raw,15,1.6,2.6,0.2,0.7
1612,489,arrowhead,12,0.6,2.4,0.084,0.0
1613,490,japanese cabbage,45,2.4,8.5,0.2,2.0
1614,491,mung bean sprouts cooked,24,2.5,4.5,0.1,3.5
1615,492,scallop squash cooked,29,1.9,5.9,0.3,2.7
1616,493,pumpkin leaves cooked,15,1.9,2.4,0.2,0.5
1617,494,hungarian pepper,8,0.2,1.8,0.1,1.0
1618,495,sweet potato baked,103,2.3,23.6,0.2,7.4
1619,496,chinese cabbage pe tsai raw,12,0.9,2.5,0.2,1.1
1620,497,taro raw,116,1.6,27.5,0.2,0.4
1621,498,yam bean jicama,49,0.9,11.5,0.1,2.3
1622,499,olives,10,0.09,0.5,0.9,0.0
1623,500,mustard greens cooked,36,3.6,6.3,0.7,2.0
1624,501,pumpkin flowers cooked,20,1.5,4.4,0.1,3.2
1625,502,tree fern cooked,57,0.4,15.3,0.096,0.0
1626,503,yellow corn raw,606,15.6,123.3,7.9,1.1
1627,504,endive,9,0.6,1.7,0.1,0.1
1628,505,wakame,36,2.4,7.3,0.5,0.5
1629,506,tahitian taro raw,55,3.5,8.6,1.2,0.0
1630,507,broccoli raw,31,2.6,6.0,0.3,1.5
1631,508,sweet green peppers raw,30,1.3,6.9,0.3,3.6
1632,509,chinese cabbage pak choi cooked,20,2.7,3.0,0.3,1.4
1633,510,agar,1,0.053,0.3,0.058,0.005
1634,511,watercress,4,0.8,0.4,0.006,0.099
1635,512,beet greens cooked,39,3.7,7.9,0.3,0.9
1636,513,winter squash cooked,76,1.8,18.1,0.7,6.8
1637,514,new zealand spinach raw,8,0.8,1.4,0.1,0.2
1638,515,okra,4,0.2,0.9,0.082,0.2
1639,516,yautia tannier,132,2.0,31.9,0.5,0.0
1640,517,mustard spinach cooked,29,3.1,5.0,0.4,0.0
1641,518,rhubarb cooked,278,0.9,74.9,0.1,68.9
1642,519,beets raw,58,2.2,13.0,0.2,9.2
1643,520,drumstick pods raw,37,2.1,8.5,0.2,0.0
1644,521,baby zucchini,2,0.3,0.3,0.089,0.0
1645,522,onion raw,16,0.4,3.7,0.048,1.7
1646,523,romanesco cooked,39,3.7,7.7,0.4,0.0
1647,524,butternut squash raw,90,2.0,23.4,0.2,4.4
1648,525,amaranth leaves,6,0.7,1.1,0.075,0.0
1649,526,turnip greens raw,18,0.8,3.9,0.2,0.4
1650,527,spaghetti squash raw,31,0.6,7.0,0.6,2.8
1651,528,seaweed dry,52,3.1,9.2,0.3,0.0
1652,529,yam cooked,158,2.0,37.4,0.2,0.7
1653,530,corn dried,119,4.1,18.8,3.0,6.0
1654,531,cucumber,23,1.0,5.4,0.2,2.5
1655,532,arrowroot,78,5.1,16.1,0.2,0.0
1656,533,cardoon raw,30,1.2,7.2,0.2,0.0
1657,534,bamboo shoots cooked,14,1.8,2.3,0.3,0.0
1658,535,summer squash raw,42,3.1,8.7,0.5,5.7
1659,536,sweet potato raw,112,2.0,26.2,0.002,5.4
1660,537,green tomato,42,2.2,9.3,0.4,7.3
1661,538,beet greens raw,8,0.8,1.6,0.078,0.2
1662,539,savoy cabbage cooked,41,3.1,9.2,0.2,0.0
1663,540,witloof chicory,9,0.5,2.1,0.031,0.0
1664,541,turnips cooked,34,1.1,7.9,0.1,4.7
1665,542,dried tomatoes,5,0.3,1.1,0.053,0.8
1666,543,radicchio,15,0.9,2.9,0.2,0.4
1667,544,mixed vegetables cooked,118,5.2,23.8,0.3,5.7
1668,545,yellow tomato,32,2.1,6.3,0.6,0.0
1669,546,cardoon cooked,26,0.9,6.4,0.1,0.0
1670,547,spinach raw,7,0.9,1.1,0.1,0.1
1671,548,kale raw,7,0.6,0.9,0.3,0.2
1672,549,drumstick pods cooked,42,2.5,9.7,0.2,0.0
1673,550,kohlrabi raw,72,4.5,16.4,0.3,6.9
1674,551,lentil sprouts,82,6.9,17.0,0.4,0.0
1675,552,carrots raw,25,0.6,5.8,0.1,2.9
1676,553,red chili peppers,18,0.8,4.0,0.2,2.4
1677,554,fennel,73,2.9,17.1,0.5,0.0
1678,555,sweet corn white,63,2.4,13.9,0.9,2.4
1679,556,celeriac raw,66,2.3,14.4,0.5,2.5
1680,557,hubbard squash raw,46,2.3,10.1,0.6,4.6
1681,558,brussels sprouts cooked,8,0.5,1.5,0.1,0.4
1682,559,carrots cooked,16,0.3,3.8,0.092,1.6
1683,560,lambs quarters raw,0,0.08,0.069,0.067,0.0
1684,561,lotus root cooked,6,0.1,1.4,0.056,0.0
1685,562,split peas raw,672,48.4,118.9,2.3,15.8
1686,563,scots kale cooked,36,2.5,7.3,0.5,0.0
1687,564,corn cooked,99,3.5,21.6,1.5,4.7
1688,565,radish raw,1,0.042,0.2,0.026,0.066
1689,566,stinging nettles,37,2.4,6.7,0.007,0.2
1690,567,baby carrots,5,0.031,1.2,0.053,0.7
1691,568,sweet yellow peppers,50,1.9,11.8,0.4,0.0
1692,569,taro leaves raw,12,1.4,1.9,0.2,0.8
1693,570,corn raw,123,4.7,26.7,1.9,9.0
1694,571,roselle,28,0.5,6.4,0.4,0.0
1695,572,drumstick leaves raw,13,2.0,1.7,0.3,0.0
1696,573,scallop squash raw,23,1.6,5.0,0.3,3.1
1697,574,chicory roots,65,1.3,15.8,0.2,7.9
1698,575,brussels sprouts raw,8,0.6,1.7,0.077,0.4
1699,576,kale cooked,42,3.5,6.3,1.4,1.4
1700,577,pupusas con frijoles,289,7.0,39.7,11.4,1.6
1701,578,mustard cabbage,36,1.4,7.2,0.1,1.8
1702,579,gourd raw,19,1.1,4.1,0.2,1.9
1703,580,butternut squash cooked,80,1.8,21.0,0.2,3.9
1704,581,burdock root cooked,146,3.5,35.1,0.2,5.9
1705,582,cassava,330,2.8,78.4,0.6,3.5
1706,583,peas carrots cooked,77,4.9,16.2,0.7,7.0
1707,584,romaine lettuce,8,0.6,1.5,0.1,0.6
1708,585,yam raw,177,2.3,41.8,0.3,0.8
1709,586,chowchow pickles,296,3.7,65.3,2.2,58.5
1710,587,prairie turnips raw,20,0.3,4.5,0.029,0.1
1711,588,savoy cabbage raw,19,1.4,4.3,0.017,1.6
1712,589,celery raw,6,0.3,1.2,0.045,0.5
1713,590,celeriac cooked,42,1.5,9.1,0.3,0.0
1714,591,mustard spinach raw,33,3.3,5.9,0.5,0.0
1715,592,zucchini raw,44,3.1,8.1,0.8,6.5
1716,593,okra cooked,35,3.0,7.2,0.3,3.8
1717,594,white icicle radish,14,1.1,2.6,0.1,0.0
1718,595,orange tomato,18,1.3,3.5,0.2,0.0
1719,596,pumpkin leaves raw,7,1.2,0.9,0.2,0.0
1720,597,spaghetti squash cooked,42,1.0,10.0,0.4,3.9
1721,598,white corn cooked,100,3.4,22.4,1.5,8.0
1722,599,artichoke cooked,64,3.5,14.3,0.4,1.2
1723,600,avocado,432,5.4,23.0,39.6,1.8
1724,601,string beans wellsley farms,8,0.3,1.7,0.0,0.3
1725,602,lambs quarters cooked,58,5.8,9.0,1.3,1.1
1726,603,peas cooked,134,8.6,25.0,0.4,9.5
1727,604,beets cooked,22,0.8,5.0,0.085,4.0
1728,605,shallots dried,3,0.1,0.7,0.013,0.3
1729,606,green lettuce,23,2.0,4.3,0.2,1.2
1730,607,kohlrabi cooked,48,3.0,11.0,0.2,4.6
1731,608,kanpyo dried,139,4.6,35.1,0.3,0.0
1732,609,prairie turnips boiled,18,0.2,4.2,0.086,0.7
1733,610,broccoli raab cooked,21,3.3,2.7,0.4,0.5
1734,611,summer squash cooked,49,2.7,9.9,1.0,6.4
1735,612,taro cooked,187,0.7,45.7,0.1,0.6
1736,613,spring onion scallions,6,0.4,1.5,0.077,0.5
1737,614,hubbard squash cooked,57,2.8,12.3,0.7,5.6
1738,615,jalapeno pepper,4,0.1,0.9,0.002,0.6
1739,616,new zealand spinach cooked,22,2.3,3.8,0.3,0.5
1740,617,sesbania flower raw,1,0.012,0.2,0.095,0.0
1741,618,spirulina dried,20,4.0,1.7,0.5,0.2
1742,619,chinese cabbage pe tsai cooked,17,1.8,2.9,0.2,0.0
1743,620,zucchini cooked,27,2.1,4.8,0.6,3.1
1744,621,green olives pickled,4,0.073,0.1,0.4,0.051
1745,622,lotus root raw,85,3.0,19.8,0.1,0.0
1746,623,grape leaves,13,0.8,2.4,0.3,0.9
1747,624,dill pickled cucumber,17,0.9,3.7,0.2,1.9
1748,625,skunk cabbage,11,1.5,1.8,0.1,0.0
1749,626,banana pepper,9,0.5,1.8,0.1,0.6
1750,627,oriental radish raw,61,2.0,13.9,0.3,8.5
1751,628,purslane cooked,21,1.7,4.1,0.2,0.0
1752,629,rhubarb raw,11,0.5,2.3,0.1,0.6
1753,630,swamp cabbage,20,2.0,3.6,0.2,0.0
1754,631,mung bean sprouts raw,6,0.6,1.2,0.044,0.8
1755,632,onion cooked,7,0.2,1.5,0.034,0.7
1756,633,swiss chard raw,7,0.6,1.3,0.042,0.4
1757,634,peas raw,117,7.9,21.0,0.6,8.2
1758,635,cabbage cooked,35,1.9,8.3,0.019,4.2
1759,636,taro leaves cooked,35,3.9,5.6,0.6,0.0
1760,637,leeks cooked,38,1.0,9.4,0.2,2.6
1761,638,split peas cooked,227,16.3,40.2,0.8,5.7
1762,639,sweet corn yellow,58,4.1,14.2,0.4,2.6
1763,640,asparagus raw,2,0.3,0.5,0.037,0.2
1764,641,collard cooked,63,5.1,10.7,1.4,0.0
1765,642,swiss chard cooked,35,3.3,7.2,0.1,1.9
1766,643,nopales cooked,22,2.0,4.9,0.003,1.7
1767,644,tahitian taro cooked,60,5.7,9.4,0.9,0.0
1768,645,chinese cabbage pak choi raw,9,1.1,1.5,0.1,0.8
1769,646,green chili pepper,18,0.9,4.3,0.097,2.3
1770,647,mountain yam raw,91,1.8,22.2,0.1,0.4
1771,648,parsnips cooked,114,2.1,27.2,0.5,7.7
1772,649,tomato stewed,97,2.4,16.1,3.3,0.0
1773,650,sweet green peppers cooked,19,0.7,4.5,0.1,2.3
1774,651,white corn raw,143,5.3,31.6,2.0,5.3
1775,652,rutabaga raw,286,8.3,66.5,1.2,34.4
1776,653,jalapeno peppers canned,37,1.3,6.4,1.3,2.9
1777,654,pumpkin canned,83,2.7,19.8,0.7,8.1
1778,655,peas onions canned,61,3.9,10.3,0.5,0.0
1779,656,sweet mashed potato canned,258,5.0,59.1,0.5,13.9
1780,657,hominy canned,119,2.4,23.5,1.5,3.0
1781,658,tomato puree canned,95,4.1,22.5,0.5,12.1
1782,659,dried tomatoes canned in oil,6,0.2,0.7,0.4,0.0
1783,660,mixed vegetables canned,88,3.5,17.5,0.6,0.0
1784,661,straw mushrooms canned,2,0.2,0.3,0.09,0.0
1785,662,capers canned,2,0.2,0.4,0.089,0.011
1786,663,red peppers canned,15,0.7,3.7,0.058,2.4
1787,664,carrots canned,104,2.6,24.4,0.6,11.2
1788,665,tomatoes in tomato juice canned,41,1.9,9.6,0.3,5.7
1789,666,asparagus canned,62,7.4,10.2,0.7,4.1
1790,667,sweet red peppers canned,25,1.1,5.5,0.4,0.0
1791,668,onions canned,12,0.5,2.5,0.084,1.4
1792,669,turnip greens canned,27,2.0,4.0,0.4,0.6
1793,670,hearts of palm,9,0.8,1.5,0.2,0.0
1794,671,spinach canned,44,4.9,6.8,0.9,0.0
1795,672,sweet potato canned,568,6.3,133.5,1.3,98.3
1796,673,corn canned,49,1.6,11.1,0.6,3.3
1797,674,peas carrots canned,97,5.5,21.6,0.7,7.2
1798,675,crookneck squash canned,27,1.3,6.2,0.1,2.5
1799,676,tomatoes canned,77,4.0,17.6,0.7,10.6
1800,677,pimento canned,44,2.1,9.8,0.6,5.2
1801,678,sweet green peppers canned,25,1.1,5.5,0.4,0.0
1802,679,peas canned,57,3.5,9.5,0.8,0.0
1803,680,chili peppers canned,29,1.0,6.4,0.4,0.0
1804,681,green peppers canned,15,0.7,3.7,0.074,2.3
1805,682,grape leaves canned,20,1.2,3.3,0.6,0.0
1806,683,sauerkraut canned,27,1.3,6.1,0.2,2.5
1807,684,beets canned,69,2.0,16.2,0.2,13.2
1808,685,stewed tomatoes canned,66,2.3,15.8,0.5,9.0
1809,686,tomato paste canned,215,11.3,49.5,1.2,31.9
1810,687,bacon ranch salad mcdonalds,389,28.1,19.4,20.1,4.9
1811,688,caesar salad with grilled chicken mcdonalds,201,29.1,11.3,5.6,4.8
1812,689,caesar salad mcdonalds,94,6.8,9.1,4.4,4.4
1813,690,vegetable salad,22,1.7,4.4,0.054,0.0
1814,691,vegetable salad with chicken,70,11.6,2.5,1.5,0.0
1815,692,potato salad,358,6.7,27.9,20.5,0.0
1816,693,taco salad taco bell,906,35.7,80.5,48.9,0.0
1817,694,iceberg lettuce,8,0.5,1.7,0.045,1.1
1818,695,cornsalad,12,1.1,2.0,0.2,0.0
1819,696,potato salad with egg,393,4.9,40.5,23.5,12.4
1820,697,side salad mcdonalds,17,0.9,3.7,0.2,1.9
1821,698,caesar salad with crispy chicken mcdonalds,349,25.7,19.2,16.4,4.5
1822,699,grape apple salad with walnuts,191,3.5,25.6,8.2,20.3
1823,700,vegetable salad with cheese egg,68,5.8,3.2,3.9,0.0
1824,701,celtuce,1,0.071,0.3,0.088,0.0
1825,702,arugula,5,0.5,0.7,0.1,0.4
1826,703,vegetable salad with shrimp,71,9.7,4.4,1.7,0.0
1827,704,coleslaw,292,1.8,28.4,18.9,23.3
1828,705,shiitake mushrooms cooked,10,0.3,2.6,0.007,0.7
1829,706,shiitake mushrooms raw,6,0.4,1.3,0.039,0.5
1830,707,crimini mushrooms,1,0.2,0.3,0.018,0.1
1831,708,mushrooms raw,15,2.2,2.3,0.2,1.4
